19	0.734000027179718
16	0.7360000014305115
18	0.7350000143051147
15	0.7390000224113464
17	0.7350000143051147
23	0.7170000076293945
21	0.722000002861023
20	0.7239999771118164
24	0.7170000076293945
22	0.7200000286102295
14	0.7549999952316284
11	0.7590000033378601
13	0.7559999823570251
12	0.7580000162124634
10	0.7609999775886536
1	0.777999997138977
0	0.7799999713897705
2	0.7760000228881836
4	0.7730000019073486
3	0.7739999890327454
8	0.7680000066757202
6	0.7680000066757202
9	0.765999972820282
5	0.7710000276565552
7	0.7680000066757202
