Processed Rdata output file for strand-shift cross correlation plot from phantompeakqualtools
x,y,peak
-500,0.32785052514078,
-495,0.330151685704719,
-490,0.332409096087673,
-485,0.334821966600591,
-480,0.337130274804023,
-475,0.339568829190833,
-470,0.342125322296861,
-465,0.344501750483721,
-460,0.346910497553915,
-455,0.349262232187378,
-450,0.351870034350385,
-445,0.354364164131528,
-440,0.357057488396744,
-435,0.359546299714094,
-430,0.362102532527613,
-425,0.364836419102619,
-420,0.367388427438012,
-415,0.370118344849109,
-410,0.372784987524866,
-405,0.375452395917483,
-400,0.378146226255844,
-395,0.380786065321447,
-390,0.383528035257854,
-385,0.386299900708616,
-380,0.389067431081433,
-375,0.391899408159214,
-370,0.394757058381294,
-365,0.397589041818696,
-360,0.400605537397492,
-355,0.40338506171693,
-350,0.406411714349269,
-345,0.409243734007569,
-340,0.412385568206836,
-335,0.415357706979788,
-330,0.418292400810488,
-325,0.421578634719773,
-320,0.424680140590346,
-315,0.427777130182245,
-310,0.431038284645937,
-305,0.43415432316329,
-300,0.437376813600031,
-295,0.440737893847984,
-290,0.444112373619758,
-285,0.447458521091101,
-280,0.450806297365607,
-275,0.45411875242241,
-270,0.457632196539527,
-265,0.461091232817052,
-260,0.464615897968296,
-255,0.467959633352768,
-250,0.471515758763835,
-245,0.475269432262057,
-240,0.478771674185415,
-235,0.482286902375864,
-230,0.485959364835127,
-225,0.489587820221407,
-220,0.493232406310607,
-215,0.496986680067262,
-210,0.500570744767797,
-205,0.504333487319609,
-200,0.508156174498742,
-195,0.51193708229577,
-190,0.515775230077742,
-185,0.519609303362866,
-180,0.523594940961434,
-175,0.527547665047756,
-170,0.531449428303125,
-165,0.535297042977903,
-160,0.539556710726487,
-155,0.543620351504926,
-150,0.547646041619013,
-145,0.551946412176272,
-140,0.556247510485697,
-135,0.560403665221231,
-130,0.564909505563753,
-125,0.569382484971474,
-120,0.573921235055117,
-115,0.578456638541287,
-110,0.583225833402335,
-105,0.588105068109776,
-100,0.592997939613112,
-95,0.597722809710872,
-90,0.602912081333336,
-85,0.607633781186461,
-80,0.612765288305752,
-75,0.617761997671406,
