Processed Rdata output file for strand-shift cross correlation plot from phantompeakqualtools
x,y,peak
-500,0.309996738220464,
-495,0.312195987277114,
-490,0.314442898399474,
-485,0.3165281945055,
-480,0.318799143897633,
-475,0.321104480156833,
-470,0.323430358583591,
-465,0.325671824172338,
-460,0.327928725814424,
-455,0.330295718929404,
-450,0.332709458629265,
-445,0.335126986860954,
-440,0.337558658835872,
-435,0.33990232766272,
-430,0.3423929789025,
-425,0.344878843350547,
-420,0.347371971248231,
-415,0.349861918945497,
-410,0.352366013708535,
-405,0.354829034367049,
-400,0.357385705761017,
-395,0.35991836710215,
-390,0.362568149299003,
-385,0.365124843166291,
-380,0.367742386256704,
-375,0.370260895463094,
-370,0.372969691737885,
-365,0.37560845754181,
-360,0.37830869716307,
-355,0.380967840350909,
-350,0.38373566178971,
-345,0.386399513181937,
-340,0.389288359627709,
-335,0.391954155149209,
-330,0.394871031541137,
-325,0.397764976617253,
-320,0.400586254540805,
-315,0.403529609317488,
-310,0.40662857021378,
-305,0.409707226497408,
-300,0.412726956927862,
-295,0.415877935126766,
-290,0.418971273885668,
-285,0.422262165528029,
-280,0.425332944081441,
-275,0.428612383027058,
-270,0.432083734152586,
-265,0.435326679763979,
-260,0.438867778848576,
-255,0.442137922757908,
-250,0.445638491083548,
-245,0.449053348500449,
-240,0.452590129213086,
-235,0.455949990322999,
-230,0.459389407629815,
-225,0.462920693720866,
-220,0.466492449498846,
-215,0.469915131883028,
-210,0.473239408162694,
-205,0.47688190952852,
-200,0.480512071018847,
-195,0.483887159383396,
-190,0.487432672802664,
-185,0.490912394379807,
-180,0.494387109550179,
-175,0.498087030532293,
-170,0.501506981714957,
-165,0.50509643919205,
-160,0.508780954961837,
-155,0.512536437110105,
-150,0.516225022104522,
-145,0.51999443594063,
-140,0.523907761406585,
-135,0.527658335525654,
-130,0.531942355892773,
-125,0.536134927889148,
-120,0.540188661792523,
-115,0.544390281661866,
-110,0.549214380579406,
-105,0.553658763134588,
-100,0.558493486225742,
-95,0.563204940249696,
-90,0.568182511036128,
-85,0.573068109729226,
-80,0.578286139581882,
-75,0.583449055899779,
-70,0.588896079641682,
-65,0.593825401113488,
-60,0.599565575558931,
-55,0.604591238063132,
-50,0.610239557318446,
-45,0.615307862056136,
-40,0.62058696145556,
-35,0.625403885888346,
-30,0.63100309980346,
-25,0.635780467053977,
-20,0.640997140081875,
-15,0.645273586865403,
-10,0.650248312972866,
-5,0.654509951685829,
0,0.669538877216234,
5,0.666915216758205,
10,0.668683701249822,
15,0.675550449285437,
20,0.681910507250296,
25,0.687188592236059,
30,0.693658856018906,
35,0.699018740029054,
40,0.705615149439265,
45,0.711574093926473,
50,0.718944938730715,
55,0.724011255135694,
60,0.730356580739149,phantom
65,0.73661327540061,
70,0.74398934703915,
75,0.750810232620367,
80,0.758241219397277,
85,0.765155111185841,
90,0.772852397554537,
95,0.780314045590928,
100,0.787908122938628,
105,0.79536871523178,
110,0.802877948351421,
115,0.810061298531485,
120,0.817276639874835,
125,0.823846112247732,
130,0.830627607262395,
135,0.836420039306288,
140,0.841428889176884,
145,0.846379736921724,
150,0.850453946709325,
155,0.853658236731821,
160,0.856485382881942,
165,0.85792015621722,
170,0.858431916586847,
175,0.858456533773891,peak
180,0.857525681434976,
185,0.8555532695887,
190,0.853018237110425,
195,0.849493671830251,
200,0.845290805441997,
205,0.84036469200691,
210,0.834989680999131,
215,0.829106778529725,
220,0.823031130457623,
225,0.816381553257293,
230,0.809386323235356,
235,0.801990443045433,
240,0.794892955659707,
245,0.787704826292585,
250,0.780201540953851,
255,0.77282029580452,
260,0.765293756760902,
265,0.758139419729344,
270,0.751074658199165,
275,0.743968723279818,
280,0.737303443815433,
285,0.730591871456494,
290,0.72402376554721,
295,0.717610411541052,
300,0.711697646116893,
305,0.705679169484584,
310,0.700184594417582,
315,0.694797383114684,
320,0.689436113481833,
325,0.684272217477583,
330,0.679326020031842,
335,0.674182011355624,
340,0.669274490570618,
345,0.664414825221002,
350,0.659711922397358,
355,0.654687761117967,
360,0.65010386680503,
365,0.645229548001888,
370,0.64043911983908,
375,0.635648098732012,
380,0.630744726917255,
385,0.625811581430454,
390,0.620983680137352,
395,0.616085851688922,
400,0.611097314710422,
405,0.606067989336182,
410,0.601029281156518,
415,0.596102558781051,
420,0.590951417825382,
425,0.585993755044955,
430,0.581055620146379,
435,0.57611456263348,
440,0.571136298851159,
445,0.566390331083383,
450,0.561687191894662,
455,0.556743756124056,
460,0.552081837791739,
465,0.547363986268386,
470,0.543043661616232,
475,0.538476300469815,
480,0.534241984959386,
485,0.529869725279033,
490,0.525857392684349,
495,0.521681472547194,
500,0.517695046322885,
505,0.513687641713139,
510,0.509799876541454,
515,0.506026889831832,
520,0.502386233674403,
525,0.498605367488762,
530,0.494879979007549,
535,0.491287916970311,
540,0.487654129026914,
545,0.4842209069919,
550,0.480723095505035,
555,0.477179426062475,
560,0.473629147042883,
565,0.470202812200484,
570,0.466856219242171,
575,0.463446415335205,
580,0.459866344226973,
585,0.456613678091151,
590,0.453129654595251,
595,0.449613385428831,
600,0.44631618023269,
605,0.443087190399144,
610,0.439671466018327,
615,0.43626543743515,
620,0.432991726947301,
625,0.429680778460961,
630,0.426478247936771,
635,0.423260199721845,
640,0.420036358877337,
645,0.416906834207288,
650,0.413718044008499,
655,0.410561512120479,
660,0.407610954056445,
665,0.404669905589966,
670,0.401715628986022,
675,0.398601388601522,
680,0.395768873503245,
685,0.392933305735161,
690,0.390152326636823,
695,0.387407084209261,
700,0.38454157902948,
705,0.381783201392881,
710,0.379160566280259,
715,0.376475427737846,
720,0.373776805926491,
725,0.371053032043239,
730,0.368395907599584,
735,0.365803721017944,
740,0.363151527273125,
745,0.360705010067406,
750,0.358050014089127,
755,0.355546803984498,
760,0.352992949410708,
765,0.350575246824731,
770,0.348081334183965,
775,0.345606013502684,
780,0.343096272476344,
785,0.340651761508801,
790,0.338225440808434,
795,0.335905014702663,
800,0.3335713564832,
805,0.331106018751409,
810,0.328766604950222,
815,0.32637922742424,
820,0.324044852420674,
825,0.32170335471388,
830,0.319558314487822,
835,0.317290797921009,
840,0.315101399108224,
845,0.312872660600031,
850,0.310704994495336,
855,0.308493595175502,
860,0.306341778226224,
865,0.304327514090779,
870,0.302116263300645,
875,0.299999610035416,
880,0.298076015064563,
885,0.296032487570432,
890,0.293948620216371,
895,0.292063170275314,
900,0.289935674537468,
905,0.288073578096122,
910,0.286073055450055,
915,0.284225544794977,
920,0.282179212079092,
925,0.280404433739112,
930,0.278433631608266,
935,0.27662378526107,
940,0.274794668308601,
945,0.272971585724661,
950,0.271113974697261,
955,0.269252587023457,
960,0.267576155596558,
965,0.265664030292306,
970,0.263879494131575,
975,0.262088941005803,
980,0.26031454444463,
985,0.258648667962097,
990,0.256895755913342,
995,0.255229978784824,
1000,0.253465890598491,
1005,0.25177216674085,
1010,0.25009924612465,
1015,0.248443543753414,
1020,0.24681386192395,
1025,0.245104450875048,
1030,0.243489175548775,
1035,0.241916096427215,
1040,0.240280791576766,
1045,0.238693496208332,
1050,0.237153314088718,
1055,0.235639510802805,
1060,0.234084976295355,
1065,0.232644763113399,
1070,0.231151848652276,
1075,0.229618274007736,
1080,0.228212046988678,
1085,0.226652444768775,
1090,0.225268833387828,
1095,0.223848193485683,
1100,0.222386466462601,
1105,0.220979788865329,
1110,0.219573810723916,
1115,0.218114122217437,
1120,0.216791277937743,
1125,0.215421795445626,
1130,0.21412547462797,
1135,0.212697167465594,
1140,0.211393149704613,
1145,0.209953362166498,
1150,0.208716102118209,
1155,0.207433390175597,
1160,0.206105607135568,
1165,0.204829402302336,
1170,0.203565324567405,
1175,0.202385100241281,
1180,0.201152301928745,
1185,0.199986075008055,
1190,0.198747940330489,
1195,0.197507946359724,
1200,0.196331452984961,
1205,0.195207569011346,
1210,0.19405578479184,
1215,0.192850685676189,
1220,0.191735839844186,
1225,0.190634770730588,
1230,0.189448380497234,
1235,0.188407825568785,
1240,0.187289135867561,
1245,0.186205625544565,
1250,0.185102855375617,
1255,0.184000518865422,
1260,0.182982985469438,
1265,0.181993583919403,
1270,0.180937479479242,
1275,0.179868574428066,
1280,0.178850610706767,
1285,0.177873461080424,
1290,0.176857419587603,
1295,0.175846088979835,
1300,0.174817603020631,
1305,0.173843132553546,
1310,0.172902610510649,
1315,0.171947509505091,
1320,0.170981148396296,
1325,0.170013713334867,
1330,0.169134879538274,
1335,0.168196279467665,
1340,0.167263680733236,
1345,0.166378573325554,
1350,0.165576198343169,
1355,0.164640696096515,
1360,0.163763799421167,
