Processed Rdata output file for strand-shift cross correlation plot from phantompeakqualtools
x,y,peak
-500,0.217831871044453,
-495,0.218361705350958,
-490,0.21902733016058,
-485,0.219712737483992,
-480,0.220240440265593,
-475,0.220990361465399,
-470,0.221717323035902,
-465,0.222510140359684,
-460,0.222918288213837,
-455,0.223781477216015,
-450,0.224452631295115,
-445,0.225206438830083,
-440,0.226065672099615,
-435,0.226624782399534,
-430,0.227467975101225,
-425,0.22813332547899,
-420,0.228926794726797,
-415,0.229611328770799,
-410,0.230341169999574,
-405,0.23125479109536,
-400,0.231880198612688,
-395,0.232702725215668,
-390,0.233662981489685,
-385,0.23441426741438,
-380,0.235314285630586,
-375,0.236206286245838,
-370,0.236946035642269,
-365,0.237744161583328,
-360,0.238651739860843,
-355,0.239535152002929,
-350,0.24029965360621,
-345,0.241179264149521,
-340,0.242176465716701,
-335,0.242949423735265,
-330,0.243843144986887,
-325,0.244669010780393,
-320,0.245661367536478,
-315,0.246741820258938,
-310,0.247587104596108,
-305,0.248582630974187,
-300,0.249373664553449,
-295,0.250261814421493,
-290,0.251399929315605,
-285,0.252201350179545,
-280,0.25323659900097,
-275,0.254280464001942,
-270,0.255258871367088,
-265,0.256416741064301,
-260,0.257457310636162,
-255,0.25845552729607,
-250,0.259499217135345,
-245,0.260408646613577,
-240,0.261578805526652,
-235,0.262701006834228,
-230,0.263790598268047,
-225,0.26489369226575,
-220,0.265961441328636,
-215,0.266884475718509,
-210,0.268132064456998,
-205,0.269415397172681,
-200,0.270692826127147,
-195,0.271756409811972,
-190,0.272879161751395,
-185,0.274147346026393,
-180,0.275609600018572,
-175,0.276746904118253,
-170,0.277928323296185,
-165,0.279587938249104,
-160,0.280865381030466,
-155,0.282179984098814,
-150,0.283597864532139,
-145,0.285033805085397,
-140,0.286337207492082,
-135,0.288045272086424,
-130,0.28970453380369,
-125,0.291004151354621,
-120,0.292917335467403,
-115,0.294659404469146,
-110,0.296261090882376,
-105,0.297961786442159,
-100,0.299641431361936,
-95,0.30139013589813,
-90,0.303218063660184,
-85,0.305040318192973,
-80,0.306963818124664,
-75,0.308847352762842,
-70,0.310816899589776,
-65,0.31300312095194,
-60,0.314991286778133,
-55,0.317399673978631,
-50,0.319641159355892,
-45,0.321436593349605,
-40,0.323636936005342,
-35,0.326163395888104,
-30,0.328547997490949,
-25,0.330697973606733,
-20,0.333242315996161,
-15,0.335636822249475,
-10,0.338161218412198,
-5,0.340910483003511,
0,0.346143401314495,
5,0.346724743554208,
10,0.348951486160273,
15,0.352403759653091,
20,0.356098934777143,
25,0.359361456623588,
30,0.363411736189149,
35,0.367071621500592,
40,0.370972011986997,
45,0.374882689954698,
50,0.379817393233249,
55,0.382800375725426,
60,0.387461359195905,phantom
65,0.392529956443953,
70,0.397821463689698,
75,0.403728413159831,
80,0.409514156350177,
85,0.41532723286885,
90,0.420838547540796,
95,0.425999710379816,
100,0.431214065643277,
105,0.435813541301283,
110,0.440081732733807,
115,0.443612744908193,
120,0.447780701350955,
125,0.45024075055901,
130,0.452660398259103,
135,0.45421442948435,
140,0.455686508333197,
145,0.456397154444557,
150,0.456591393244446,peak
155,0.456456194735477,
160,0.455851446719548,
165,0.454586378767935,
170,0.452581612546668,
175,0.450306275616763,
180,0.447636936363685,
185,0.445093111122985,
190,0.44233983425196,
195,0.438889254613674,
200,0.435010974252939,
205,0.43142499557798,
210,0.427340938528915,
215,0.423636032976301,
220,0.419640634766317,
225,0.415235713084999,
230,0.411016784051375,
235,0.407059114990519,
240,0.402577911182493,
245,0.398399517232701,
250,0.394331122994388,
255,0.390288866781197,
260,0.386528831546585,
265,0.382504292878843,
270,0.378799109569999,
275,0.374947197540532,
280,0.371576579932915,
285,0.368246860017792,
290,0.364950352464541,
295,0.361740484519465,
300,0.358397051001677,
305,0.355559186099809,
310,0.35274025794053,
315,0.349721922633161,
320,0.346958638933369,
325,0.344133571283006,
330,0.341552200546749,
335,0.339030704242884,
340,0.33658606173254,
345,0.333917879318549,
350,0.331854452966432,
355,0.329196231755167,
360,0.326968126885509,
365,0.324804595039767,
370,0.322514611407025,
375,0.320348157664135,
380,0.318230427276243,
385,0.316207794255319,
390,0.314106645340811,
395,0.31192961419016,
400,0.310093307852374,
405,0.308112183781715,
410,0.306213120195258,
415,0.304414910709852,
420,0.302673645571969,
425,0.300705214670217,
430,0.298797986743321,
435,0.297317389810352,
440,0.29518700605993,
445,0.293631075894481,
450,0.292024408353786,
455,0.290351896414617,
460,0.288719434409516,
465,0.287248065714542,
470,0.285518411512963,
475,0.284171192133553,
480,0.282715095052151,
485,0.281370784823908,
490,0.280037580144032,
495,0.278722004609949,
500,0.277465771199518,
505,0.276046508753831,
510,0.274727509365822,
515,0.273316307532363,
520,0.272213906961324,
525,0.271003799967951,
530,0.269847795841496,
535,0.268441786086666,
540,0.267362645483157,
545,0.266214697018446,
550,0.265177659004022,
555,0.264146281629673,
560,0.262833120272631,
565,0.261608913017897,
570,0.260736822275353,
575,0.259643425971433,
580,0.258542900896625,
585,0.257551659459098,
590,0.256616293177071,
595,0.255279064027144,
600,0.254466679947217,
605,0.25349165009588,
610,0.252415207353288,
615,0.251271775618028,
620,0.250478386905507,
625,0.249453007524807,
630,0.248482540436095,
635,0.247499618102945,
640,0.246601171705953,
645,0.245562206337454,
650,0.244816024627028,
655,0.243963449694689,
660,0.242917738910569,
665,0.241984075205193,
670,0.24111136098153,
675,0.240221968336798,
680,0.239365934982513,
685,0.238459130261693,
690,0.237597503532624,
695,0.236876056223903,
700,0.236087156920883,
705,0.235090675578247,
710,0.234347093794655,
715,0.233481034132404,
720,0.232594872986311,
725,0.231888117606565,
730,0.231011882478588,
735,0.230421517397485,
740,0.229385063970649,
745,0.228630345340147,
750,0.228020784065624,
755,0.227162651710743,
760,0.226325967991014,
765,0.225632024513571,
770,0.225042326663717,
775,0.22420227747948,
780,0.223485542320308,
785,0.222878267668272,
790,0.222107111272395,
795,0.221302859592689,
800,0.220698931855138,
805,0.220072168380132,
810,0.219307211648365,
815,0.218823658920244,
820,0.218064228857461,
825,0.217525471445277,
830,0.216855455359874,
835,0.216085035953171,
840,0.215511414610958,
845,0.214883566550877,
850,0.214323370928797,
855,0.213699556825237,
860,0.212996494711914,
865,0.212503014623452,
870,0.211809047209805,
875,0.211289440856935,
880,0.210648506676563,
885,0.210119732013281,
890,0.209650237387913,
895,0.208965943561385,
900,0.20848756025071,
905,0.207945586710929,
910,0.207365344825505,
915,0.207001905770955,
920,0.206303482492858,
925,0.205779231627204,
930,0.205238447371612,
935,0.204686042454789,
940,0.20412262948133,
945,0.203641432531839,
950,0.203119877162497,
955,0.202563891521974,
960,0.202010826305658,
965,0.201647276419102,
970,0.20111059329885,
975,0.200668125650838,
980,0.2001822624266,
985,0.199587336206525,
990,0.199042786549524,
995,0.198573271771314,
1000,0.198183540599904,
1005,0.197761655918082,
1010,0.197215791727989,
1015,0.196908512858616,
1020,0.196435676810646,
1025,0.196063572367327,
1030,0.195617368811204,
1035,0.195081438864345,
1040,0.194603488589088,
1045,0.194251244156394,
1050,0.193828120975391,
1055,0.193429346400005,
1060,0.193055565326192,
1065,0.1927587870946,
1070,0.192275382284325,
1075,0.191763036624633,
1080,0.191465883071255,
1085,0.190989042541416,
1090,0.190728007492795,
1095,0.190280330279365,
1100,0.189867481282962,
1105,0.18943792386469,
1110,0.189075181038777,
1115,0.188745748684598,
1120,0.188445070111198,
1125,0.188096074532479,
1130,0.187683616552395,
1135,0.187346709651757,
1140,0.187017181050088,
1145,0.186729314727147,
1150,0.186303222008063,
1155,0.185868802785867,
1160,0.185610192393259,
1165,0.185252199120164,
1170,0.184927856162635,
1175,0.184571742989309,
1180,0.184373416226279,
1185,0.184010986748868,
1190,0.183722471326719,
1195,0.183307877206505,
1200,0.183149504391544,
1205,0.182776170256108,
1210,0.182407532532912,
1215,0.182230192509617,
1220,0.181926578600656,
1225,0.181625634326329,
1230,0.18136562754444,
1235,0.1810215835831,
1240,0.18074718821181,
1245,0.180504512392859,
1250,0.180227000624016,
1255,0.17987978562659,
1260,0.179716073613623,
1265,0.179514125468269,
1270,0.179214540925503,
1275,0.178918775594508,
1280,0.178644952405543,
1285,0.178474459799671,
1290,0.178074463088598,
1295,0.17789559684123,
1300,0.177766520819777,
1305,0.177452148714032,
1310,0.177180424474621,
1315,0.17693266354979,
1320,0.176771886863353,
1325,0.176593206148811,
1330,0.176381292409685,
1335,0.176134634801021,
1340,0.175993125668953,
1345,0.175699187812212,
1350,0.175516614364315,
1355,0.175349989577302,
1360,0.175081508108215,
1365,0.17485071795603,
1370,0.174696951883167,
1375,0.174503093077594,
1380,0.174239376114619,
1385,0.174158322722122,
1390,0.173837334609001,
1395,0.17359807201518,
1400,0.173571912349816,
1405,0.173271415652911,
1410,0.173093780554864,
1415,0.172958621765567,
1420,0.17276481468065,
1425,0.172565478379594,
1430,0.172446941295365,
1435,0.172277043427164,
1440,0.172015801561037,
1445,0.171859232754779,
1450,0.171667084812071,
1455,0.17142592031553,
1460,0.17137958700015,
1465,0.171116958210831,
1470,0.171021136439052,
1475,0.170839203489967,
1480,0.170668105225096,
1485,0.170576867745085,
1490,0.17032275229213,
1495,0.170263154510563,
1500,0.170199084394014,
