Processed Rdata output file for strand-shift cross correlation plot from phantompeakqualtools
x,y,peak
-500,0.571748843712624,
-495,0.571804596228709,
-490,0.571768989124925,
-485,0.571767982106414,
-480,0.571735476247479,
-475,0.571773561009441,
-470,0.571752606889549,
-465,0.571783418656658,
-460,0.571817167233393,
-455,0.571785114972547,
-450,0.571761908308444,
-445,0.57176717777695,
-440,0.571829458093049,
-435,0.57180368963582,
-430,0.571808223553215,
-425,0.571785505436633,
-420,0.571807108012192,
-415,0.571785771550301,
-410,0.57182333414214,
-405,0.571814501758901,
-400,0.571806038337112,
-395,0.571824256898153,
-390,0.571860229071347,
-385,0.571855816090671,
-380,0.57184350458553,
-375,0.571853203560844,
-370,0.571825147374831,
-365,0.571832649256194,
-360,0.571882680152095,
-355,0.571855182045632,
-350,0.571872988920672,
-345,0.571865418611769,
-340,0.571847269318951,
-335,0.571871409395311,
-330,0.571896555827105,
-325,0.571863168508542,
-320,0.57188521210902,
-315,0.571872712797812,
-310,0.571856748964317,
-305,0.571879533246159,
-300,0.571885568004588,
-295,0.571889636059129,
-290,0.571931270189826,
-285,0.571871534018204,
-280,0.571891602125428,
-275,0.571906128973047,
-270,0.571932832671721,
-265,0.571910627888249,
-260,0.571961138318098,
-255,0.571967192629285,
-250,0.571995514007894,
-245,0.571971140465227,
-240,0.571929865022355,
-235,0.571986331752647,
-230,0.572006588467875,
-225,0.571987582566342,
-220,0.572023464769056,
-215,0.572035309123638,
-210,0.572018310331988,
-205,0.572025787542513,
-200,0.572040218377542,
-195,0.572081075202237,
-190,0.572076463317898,
-185,0.572103382093438,
-180,0.57213422835637,
-175,0.57210025465714,
-170,0.572095405359559,
-165,0.572130867642048,
-160,0.572174629114526,
-155,0.572170106346229,
-150,0.572175301486508,
-145,0.572207395703394,
-140,0.572202216819419,
-135,0.572231618480034,
-130,0.572216960317332,
-125,0.572236790175132,
-120,0.572282987685958,
-115,0.5722778323118,
-110,0.572295979214504,
-105,0.572345625446572,
-100,0.572386300802226,
-95,0.572404630229184,
-90,0.57246493463986,
-85,0.572450987797632,
-80,0.572489200583026,
-75,0.572522139126078,
-70,0.57255350652646,
-65,0.572591028189515,
-60,0.572645776641226,
-55,0.572675750369271,
-50,0.572751605161628,
-45,0.572774651030111,
-40,0.572792045467014,
-35,0.572815847659407,
-30,0.572915327311262,
-25,0.572910031240357,
-20,0.573062339517217,
-15,0.57299054802139,
-10,0.573016326467285,
-5,0.573133961218752,
0,0.57444410690665,
5,0.573958324894674,
10,0.573485401793726,
15,0.573676563171511,
20,0.573904174351065,
25,0.574027493584215,
30,0.574342579366686,
35,0.574891716823853,
40,0.576099131675292,
45,0.578192999219679,
50,0.581435906073588,
55,0.583334911025251,
60,0.585663654851448,phantom
65,0.587821004077698,
70,0.589746799543989,
75,0.591202257483649,
80,0.592353725899174,
85,0.593068979432396,
90,0.593613133547727,
95,0.593732112655899,peak
100,0.593584570625563,
105,0.593271950551966,
110,0.592784691071171,
115,0.592098122228869,
120,0.591303855465623,
125,0.590372678499955,
130,0.589501020807644,
135,0.588469486324642,
140,0.587450338866963,
145,0.586470195673662,
150,0.58552069183741,
155,0.584518393440418,
160,0.583583666521024,
165,0.582693680178732,
170,0.581781967934604,
175,0.580963431242837,
180,0.580191949184654,
185,0.579439848495863,
190,0.578695179300883,
195,0.57812159605618,
200,0.577509710896167,
205,0.576921503713595,
210,0.576425416228753,
215,0.575980081601659,
220,0.575540357549566,
225,0.575150873204833,
230,0.574837421332846,
235,0.574509870315124,
240,0.574255984704831,
245,0.574033800569041,
250,0.573811240386261,
255,0.573601234506975,
260,0.573536937978677,
265,0.573329694769885,
270,0.573220413210251,
275,0.573124879920076,
280,0.573042149878408,
285,0.572916828864248,
290,0.572871314312067,
295,0.572794719083268,
300,0.572762104505648,
305,0.572671489752438,
310,0.572648278479478,
315,0.572603720288843,
320,0.572533926808565,
325,0.57252593287182,
330,0.572459871221099,
335,0.572468658140332,
340,0.572407199759669,
345,0.57239729338556,
350,0.572434423860235,
355,0.572320846067341,
360,0.572315823894044,
365,0.572306407422529,
370,0.572267083218807,
375,0.572279700431832,
380,0.572215679094245,
385,0.57223520405343,
390,0.572206428282422,
395,0.572183884657665,
400,0.572145672584215,
405,0.572137406062796,
410,0.572110560954382,
415,0.572129484564686,
420,0.572080211281666,
425,0.572090609859619,
430,0.572049396911872,
435,0.572070823695767,
440,0.572032990208411,
445,0.572006855524167,
450,0.572058357552528,
455,0.572031928970759,
460,0.572009760550996,
465,0.572011050792666,
470,0.572012179059318,
475,0.572027900935848,
480,0.571963916226894,
485,0.571981986873681,
490,0.571980941001806,
495,0.571928854432095,
500,0.571959637686334,
505,0.571915500674036,
510,0.571928000437483,
515,0.571947872173845,
520,0.571938944584476,
525,0.571919228042938,
530,0.57190472357558,
535,0.571922312572146,
540,0.571893067758541,
545,0.571882197859241,
550,0.571874688610046,
555,0.571900344361275,
560,0.571843284349368,
565,0.571863417691596,
570,0.571830489038054,
575,0.571822517135278,
580,0.57188271681858,
585,0.571877329101402,
590,0.571834066256731,
595,0.57187994618885,
600,0.571838367057015,
605,0.571817417435131,
610,0.571827320946977,
615,0.571808872861808,
620,0.571805921709854,
625,0.571808580944347,
630,0.571818117074512,
635,0.571832079195506,
640,0.571793145002192,
645,0.571789978156619,
650,0.571798462593534,
655,0.571800000779116,
660,0.571779355309378,
665,0.571779119407358,
670,0.571753884450632,
675,0.571742367273657,
680,0.571759021006216,
685,0.571753982031289,
690,0.571721224310368,
695,0.571767253122876,
700,0.571762291647286,
705,0.571769937872748,
710,0.571761337871478,
715,0.571732773725799,
720,0.571747885127275,
725,0.571736778048287,
730,0.571735179306027,
735,0.571742451945713,
740,0.571748015480775,
745,0.571726662517487,
750,0.571726688270037,
755,0.571687187403293,
760,0.571717755805964,
765,0.571711820602121,
770,0.57172716552785,
775,0.571714990350835,
780,0.571733095275455,
785,0.57173848712266,
790,0.571705267896131,
795,0.571708098434265,
800,0.571679365632459,
805,0.571682575961675,
810,0.571681377118832,
815,0.571681941563658,
820,0.571673530090741,
825,0.571675301727315,
830,0.571667380070226,
835,0.571687460887986,
840,0.571686434118708,
845,0.571627503229735,
850,0.571668470498684,
855,0.571624831867348,
860,0.57165232942217,
865,0.571690776125094,
870,0.571717341241681,
875,0.571660441752076,
880,0.571684589324972,
885,0.571668604294871,
890,0.571702754284747,
895,0.571646551313797,
900,0.571679125727448,
905,0.571673564606922,
910,0.571661054057524,
915,0.571661434041424,
920,0.571647619546145,
925,0.571646346623441,
930,0.571681418388188,
935,0.571661876786734,
940,0.571640883134482,
945,0.571655400308419,
950,0.571622719143894,
955,0.571667179711495,
960,0.571676829496261,
965,0.57160024135473,
970,0.571648621319457,
975,0.571631357758445,
980,0.57162651849252,
985,0.571659850120801,
990,0.571655346059551,
995,0.571598471493588,
1000,0.571615500737014,
1005,0.571594332811254,
1010,0.571593539924109,
1015,0.571611554469614,
1020,0.571603415846388,
1025,0.571608684247094,
1030,0.571602199692592,
1035,0.571617365132265,
1040,0.571606797282442,
1045,0.571624403679225,
1050,0.571605495364075,
1055,0.571583486093366,
1060,0.571593150081797,
1065,0.571580403468917,
1070,0.571574164999766,
1075,0.57160249278814,
1080,0.571544541047483,
1085,0.571575970393412,
1090,0.571588855887259,
1095,0.571570845890964,
1100,0.571539902163901,
1105,0.571532947956204,
1110,0.571569463780565,
1115,0.57158818259453,
1120,0.571550618483255,
1125,0.571556356279273,
1130,0.571562224284505,
1135,0.571563056827067,
1140,0.571553838227572,
1145,0.571524444489718,
1150,0.57155382548159,
1155,0.571552360339785,
1160,0.571540673174549,
1165,0.571493190683794,
1170,0.571528553139325,
1175,0.571544720873252,
1180,0.571542707701329,
1185,0.571545958162847,
1190,0.571534351304114,
1195,0.571541267362936,
1200,0.571529142887879,
1205,0.571538530480218,
1210,0.571492553745488,
1215,0.571518522815088,
1220,0.571498422393706,
1225,0.571531887703512,
1230,0.571512749309708,
1235,0.571525502846361,
1240,0.571584471824912,
1245,0.571528487271383,
1250,0.57151177465017,
1255,0.571515510191069,
1260,0.571505105236227,
1265,0.571521110992093,
1270,0.571551711203845,
1275,0.571507703272839,
1280,0.571509553880946,
1285,0.571509257756957,
1290,0.571505685369953,
1295,0.571506018161819,
1300,0.571532167537255,
1305,0.571475916939348,
1310,0.571504589965073,
1315,0.571494247437712,
1320,0.571489905058425,
1325,0.571483012338034,
1330,0.571518419200008,
1335,0.571449832310095,
1340,0.571454352279272,
1345,0.571431287668442,
1350,0.571482505348807,
1355,0.571455786593473,
1360,0.571451281480665,
1365,0.571476994432614,
1370,0.571462215348996,
1375,0.571471646189271,
1380,0.571451191398006,
1385,0.571476309803014,
1390,0.571432260194902,
1395,0.571432569200556,
1400,0.571444141916777,
1405,0.571455261212857,
1410,0.571453024703669,
1415,0.571457092601417,
1420,0.571429161548063,
1425,0.571441971629776,
1430,0.571424681118824,
1435,0.571436554158786,
1440,0.571495439304023,
1445,0.571442198453453,
1450,0.571437324216292,
1455,0.57144231968065,
1460,0.571454600083304,
1465,0.571451803141267,
1470,0.571433867867894,
1475,0.571436016637056,
1480,0.571403327159779,
1485,0.571415980567162,
1490,0.571410494589084,
1495,0.571457129133959,
1500,0.571415995341791,
